stroke_team,stroke_type,admissions,proportion_of_all_with_ivt,proportion_of_all_with_mt,proportion_of_mt_with_ivt,proportion1_of_all_with_onset_known_ivt,proportion2_of_mask1_with_onset_to_arrival_on_time_ivt,proportion3_of_mask2_with_arrival_to_scan_on_time_ivt,proportion4_of_mask3_with_onset_to_scan_on_time_ivt,proportion5_of_mask4_with_enough_time_to_treat_ivt,proportion6_of_mask5_with_treated_ivt,lognorm_mu_onset_arrival_mins_ivt,lognorm_sigma_onset_arrival_mins_ivt,lognorm_mu_arrival_scan_arrival_mins_ivt,lognorm_sigma_arrival_scan_arrival_mins_ivt,lognorm_mu_scan_needle_mins_ivt,lognorm_sigma_scan_needle_mins_ivt,proportion1_of_all_with_onset_known_mt,proportion2_of_mask1_with_onset_to_arrival_on_time_mt,proportion3_of_mask2_with_arrival_to_scan_on_time_mt,proportion4_of_mask3_with_onset_to_scan_on_time_mt,proportion5_of_mask4_with_enough_time_to_treat_mt,proportion6_of_mask5_with_treated_mt,lognorm_mu_onset_arrival_mins_mt,lognorm_sigma_onset_arrival_mins_mt,lognorm_mu_arrival_scan_arrival_mins_mt,lognorm_sigma_arrival_scan_arrival_mins_mt,lognorm_mu_scan_puncture_mins_mt,lognorm_sigma_scan_puncture_mins_mt
Peterborough City Hospital,nlvo,386.3333333333333,0.10051768766177739,0.0008628127696289905,0.0,0.7795513373597929,0.5345877144438296,0.9109730848861284,0.8090909090909091,1.0,0.3160112359550562,4.675084892836658,0.5487282455248733,3.6687948636330625,0.9042480910198508,3.5079461752310657,0.6849051473652377,0.7795513373597929,0.6707249584947427,0.9727722772277227,0.8693808312128923,0.9775609756097561,0.000998003992015968,4.905867193700325,0.6759275178435482,4.009495992523853,1.062590929502751,5.736572297479191,
Peterborough City Hospital,other,67.0,0.0,0.0,,0.7910447761194029,0.6792452830188679,0.9166666666666666,0.8484848484848485,1.0,0.0,4.573327125349289,0.5173642821767773,3.5799539601124675,0.8735103070284684,,,0.7910447761194029,0.7924528301886793,0.9801587301587301,0.9311740890688259,0.9956521739130435,0.0,4.737766559267618,0.629668528479677,3.814526551710822,1.0172538720404591,,
Pinderfields Hospital,lvo,178.83333333333334,0.2982292637465051,0.028890959925442685,0.6451612903225806,0.7679403541472507,0.6844660194174758,0.9822695035460993,0.9422382671480144,1.0,0.5996168582375478,4.499250173612704,0.5239082941252182,2.6572378496121254,1.1823277755450365,3.6378853921263596,0.49474097265293654,0.7679403541472507,0.8216019417475728,0.9896602658788775,0.9835820895522388,0.9908952959028832,0.0444104134762634,4.715214465290499,0.68381510437203,2.6989138467928333,1.2732366032336737,5.038980648026896,0.46113104371397234
Pinderfields Hospital,nlvo,559.1666666666666,0.08792846497764531,0.0020864381520119225,1.0,0.6631892697466468,0.4817977528089888,0.9235074626865671,0.8353535353535354,1.0,0.347037484885127,4.655405857923038,0.5424160381098971,2.9202148627222724,1.3763140763859,3.5860170838884144,0.5424678425327341,0.6631892697466468,0.6557303370786517,0.9629883481836875,0.9195729537366548,0.9837461300309598,0.0055074744295830055,4.967972567678954,0.7055150543133534,3.131714053011116,1.5700049220088907,4.913330727673381,0.5822981188511233
Pinderfields Hospital,other,94.66666666666667,0.0,0.0,,0.6637323943661971,0.6180371352785146,0.9613733905579399,0.8928571428571429,1.0,0.0,4.551664218798623,0.5478783824622336,2.830918880286504,1.2787672072541179,,,0.6637323943661971,0.7771883289124668,0.9590443686006825,0.9252669039145908,0.9961538461538462,0.0,4.8122978268457945,0.7155093765903252,3.0236475852236677,1.3824034747159497,,
Prince Charles Hospital,lvo,93.83333333333333,0.1989342806394316,0.0053285968028419185,0.3333333333333333,0.7744227353463587,0.5848623853211009,0.9921568627450981,0.8814229249011858,1.0,0.49327354260089684,4.724671222060174,0.468917932439056,3.2960368936933744,0.7842703975888415,3.5663532723025355,0.8199342726336601,0.7744227353463587,0.731651376146789,0.9937304075235109,0.9526813880126183,0.9900662251655629,0.0033444816053511705,4.952961428282129,0.6261467498297968,3.3881604353080745,0.8404321494323899,7.1316985104669115,
Prince Charles Hospital,nlvo,258.6666666666667,0.07538659793814433,0.0006443298969072165,0.0,0.8286082474226805,0.35303265940902023,0.9383259911894273,0.8615023474178404,1.0,0.3079019073569482,4.727305173544712,0.5606690237230656,3.429966860029428,0.817769410365295,3.5180712491117636,0.8675995312199827,0.8286082474226805,0.5093312597200622,0.9770992366412213,0.903125,0.9878892733564014,0.0,5.058213235812755,0.691860504243219,3.6544839108127802,0.9469194568905086,,
Prince Charles Hospital,other,35.666666666666664,0.0,0.0,,0.8271028037383178,0.5480225988700564,0.9381443298969072,0.8461538461538461,1.0,0.0,4.826747813448856,0.41121188905997347,3.347386131557141,0.8986932820730571,,,0.8271028037383178,0.7062146892655368,0.968,0.9338842975206612,0.9911504424778761,0.0,5.032181069749152,0.5363366004235789,3.542102080804022,0.9717819495378232,,
Prince Philip Hospital,lvo,26.0,0.3974358974358974,0.019230769230769232,0.0,0.8846153846153846,0.7536231884057971,0.9903846153846154,0.941747572815534,1.0,0.5876288659793815,4.559362497611056,0.5652393546279163,2.518904121691884,1.0988539932608667,3.700805584135647,0.6323688272828986,0.8846153846153846,0.8913043478260869,1.0,1.0,0.967479674796748,0.025210084033613446,4.748704489696947,0.6878242159582281,2.6203229983216,1.0964447159657864,5.820495283784543,0.3560462929805012
Prince Philip Hospital,nlvo,94.0,0.10638297872340426,0.0,,0.8173758865248227,0.4229934924078091,0.9948717948717949,0.8814432989690721,1.0,0.3508771929824561,4.665127063927857,0.6106103271798229,2.8097542028060505,1.191586628849534,3.7577598086504933,0.5519395981172297,0.8173758865248227,0.6268980477223427,0.9930795847750865,0.9407665505226481,0.9888888888888889,0.0,5.044969445412088,0.7508254224239197,2.978100487558304,1.2219699859136735,,
Prince Philip Hospital,other,24.833333333333332,0.0,0.0,,0.8993288590604027,0.6044776119402985,0.9753086419753086,0.9113924050632911,1.0,0.0,4.701279097281176,0.4374414564848445,2.74778626181466,0.9980593367426015,,,0.8993288590604027,0.7985074626865671,0.9813084112149533,0.9523809523809523,1.0,0.0,4.971225438094777,0.6186877301998829,2.886406381229298,1.163571820602994,,
Princess Alexandra Hospital,lvo,2.8333333333333335,0.23529411764705882,0.0,,0.7058823529411765,0.8333333333333334,1.0,0.9,1.0,0.4444444444444444,4.49148731943991,0.6688637629478762,3.3808799915691425,0.599557659777613,4.258611195281816,0.47536712939541226,0.7058823529411765,0.9166666666666666,1.0,1.0,1.0,0.0,4.6089725797026215,0.7446284376890807,3.3731487983359774,0.5693680123567717,,
Princess Alexandra Hospital,nlvo,4.166666666666667,0.04,0.0,,0.36,0.5555555555555556,1.0,0.6,1.0,0.3333333333333333,4.658103643467341,0.3383448383371831,3.835044689821366,1.0843237405683461,2.772588722239781,,0.36,0.7777777777777778,1.0,1.0,0.8571428571428571,0.0,5.01387964671292,0.6677967352354471,3.9241818698869797,0.9806788652259593,,
Princess Alexandra Hospital,other,0.3333333333333333,0.0,0.0,,0.5,0.0,,,,,,,,,,,0.5,0.0,,,,,,,,,,
Princess Of Wales Hospital,lvo,50.0,0.25333333333333335,0.02,0.5,0.74,0.7387387387387387,0.975609756097561,0.90625,1.0,0.5103448275862069,4.522584306662735,0.5747877722153545,2.923900994472237,1.018734176984133,3.781940261104061,0.5488761705430037,0.74,0.8378378378378378,0.9946236559139785,0.972972972972973,0.9944444444444445,0.0335195530726257,4.673398276624391,0.6825737604741843,3.0501490337697983,1.1068711914763831,5.87520180039514,0.5215068176424719
Princess Of Wales Hospital,nlvo,214.5,0.09712509712509712,0.000777000777000777,1.0,0.6752136752136753,0.46835443037974683,0.9336609336609336,0.8289473684210527,1.0,0.39365079365079364,4.630527606643266,0.6164405401336194,3.3260610163337816,1.0380880860925337,3.7096820198342586,0.6683585219461187,0.6752136752136753,0.6651323360184119,0.9653979238754326,0.8727598566308243,0.9876796714579056,0.002079002079002079,4.981335419457423,0.7570577841651337,3.705664925957325,1.1671242550305767,6.9874902470009905,
Princess Of Wales Hospital,other,34.0,0.0,0.0,,0.6911764705882353,0.6595744680851063,0.946236559139785,0.8977272727272727,1.0,0.0,4.558276073975408,0.561849827365128,3.124148447726341,1.0005202824958987,,,0.6911764705882353,0.8085106382978723,0.9736842105263158,0.9459459459459459,0.9904761904761905,0.0,4.796969948120574,0.7190443964497678,3.331570461605173,1.0884427446585565,,
Princess Royal Hospital Haywards Heath,lvo,1.0,0.3333333333333333,0.0,,1.0,1.0,0.8333333333333334,1.0,1.0,0.4,4.335300967973988,0.36472260173822635,3.424218358603807,0.4458882811995332,4.117945362964248,0.2632130467305199,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,4.335300967973988,0.36472260173822635,3.869861012530879,1.1621692378667767,,
Princess Royal Hospital Haywards Heath,nlvo,2.3333333333333335,0.14285714285714285,0.0,,1.0,0.5,1.0,0.7142857142857143,1.0,0.4,4.871924592661484,0.5398766845823735,3.3243767083596905,0.6975390021615515,3.246119917510236,0.21931265302207228,1.0,0.6428571428571429,1.0,0.8888888888888888,1.0,0.0,5.083265428930293,0.649892920539584,3.7470766625706537,1.0354174243799399,,
Princess Royal Hospital Haywards Heath,other,0.16666666666666666,0.0,0.0,,1.0,1.0,1.0,0.0,,,4.6443908991413725,,5.393627546352362,,,,1.0,1.0,1.0,1.0,1.0,0.0,4.6443908991413725,,5.393627546352362,,,
Princess Royal Hospital Telford,lvo,126.5,0.36231884057971014,0.048748353096179184,0.8918918918918919,0.8985507246376812,0.7976539589442815,0.9632352941176471,0.9103053435114504,1.0,0.5450733752620545,4.505513540106944,0.5548183681840188,3.3774251577480423,0.8260308823590726,3.5643203199579703,0.6748358534866605,0.8985507246376812,0.8988269794721407,0.9869494290375204,0.9636363636363636,0.9931389365351629,0.06217616580310881,4.647508874178003,0.6608878800491736,3.4737227838483786,0.941409332330723,4.4713468961741,1.078306282924823
Princess Royal Hospital Telford,nlvo,658.8333333333334,0.0847457627118644,0.0007589172780166962,1.0,0.8494814065266886,0.4580107206670637,0.8628088426527959,0.7377543330821401,1.0,0.32788559754851887,4.663172489780136,0.5571793133422156,3.8589868663501523,0.8582877079003405,3.668803024368066,0.5604773696505994,0.8494814065266886,0.604526503871352,0.9167487684729064,0.8731864588930682,0.9772307692307692,0.001889168765743073,4.94388504802167,0.7009397981928556,4.156458468897011,0.9807218185606867,5.189301767890018,1.548547601359057
Princess Royal Hospital Telford,other,96.16666666666667,0.0,0.0,,0.8024263431542461,0.6544276457883369,0.8943894389438944,0.8302583025830258,1.0,0.0,4.54491345358316,0.586209369468382,3.6710780141977786,0.8472980411440553,,,0.8024263431542461,0.7645788336933045,0.9519774011299436,0.9347181008902077,0.9936507936507937,0.0,4.729168219696157,0.7084837918840693,3.868249250774342,0.9745885832485295,,
Princess Royal University Hospital HASU,lvo,37.833333333333336,0.31718061674008813,0.00881057268722467,0.5,0.8898678414096917,0.8366336633663366,0.9704142011834319,0.9695121951219512,1.0,0.4276729559748428,4.468537656552954,0.39598588417264097,3.143184930164686,0.659667054232709,3.3789092575950628,0.9579803733053839,0.8898678414096917,0.9306930693069307,0.9893617021276596,0.9838709677419355,1.0,0.01092896174863388,4.59432239462274,0.5335634515921182,3.2505450934749875,0.7883867446629965,5.246136858885665,0.5796224316311005
Princess Royal University Hospital HASU,nlvo,284.3333333333333,0.08909730363423213,0.0011723329425556857,1.0,0.6893317702227433,0.6130952380952381,0.9403606102635229,0.8377581120943953,1.0,0.25880281690140844,4.677881046666188,0.524841298359255,3.432103236013691,0.8992450291496682,3.526307284948235,0.7842622415219829,0.6893317702227433,0.7678571428571429,0.964562569213732,0.9230769230769231,0.9888059701492538,0.0025157232704402514,4.902464697606058,0.6541647273697124,3.608718847662138,1.0771904375596524,5.166952700999934,0.052402249649880425
Princess Royal University Hospital HASU,other,40.166666666666664,0.0,0.0,,0.6390041493775933,0.7402597402597403,0.956140350877193,0.8899082568807339,1.0,0.0,4.5929204341659755,0.6251392645840833,3.385383784303265,0.8218908574069201,,,0.6390041493775933,0.8441558441558441,0.9615384615384616,0.952,0.9915966386554622,0.0,4.747857447034585,0.7204336079489132,3.5214030024737175,0.9410012861630483,,
Queen Alexandra Hospital Portsmouth,lvo,182.5,0.3287671232876712,0.025570776255707764,0.7857142857142857,0.7744292237442922,0.7700471698113207,0.9479326186830015,0.9224555735056543,1.0,0.6182136602451839,4.423082874757907,0.5604840989386995,3.3003677489897276,0.8711985835118572,3.0568184562049634,0.7172081090818562,0.7744292237442922,0.8726415094339622,0.972972972972973,0.9555555555555556,0.9898255813953488,0.039647577092511016,4.582944216473201,0.6888181909739981,3.4661192481924665,0.9733488696947911,4.995502299225403,0.24574223451372842
Queen Alexandra Hospital Portsmouth,nlvo,648.3333333333334,0.11850899742930592,0.0007712082262210797,1.0,0.6609254498714653,0.5756514974718009,0.8736486486486487,0.7849961330239753,1.0,0.432512315270936,4.602293613648366,0.5570745932322896,3.6371681560934657,0.9844264199633272,3.0139594993870538,0.8353956385184697,0.6609254498714653,0.7320108907040063,0.9553666312433581,0.8726362625139044,0.9847036328871893,0.001941747572815534,4.866002718705431,0.7128605521559231,3.987467366411943,1.1206557558516328,5.322798733232596,0.8913470439241808
Queen Alexandra Hospital Portsmouth,other,107.0,0.0,0.0,,0.7274143302180686,0.7259100642398287,0.9528023598820059,0.8792569659442725,1.0,0.0,4.462394478314702,0.5544453996090669,3.520995007209946,0.9306852110314884,,,0.7274143302180686,0.841541755888651,0.9745547073791349,0.9242819843342036,0.9971751412429378,0.0,4.646540184267047,0.6957830823202357,3.697302054902761,1.0278264517223863,,
Queen Elizabeth Hospital Edgbaston,lvo,83.66666666666667,0.2549800796812749,0.16334661354581673,0.5975609756097561,0.6414342629482072,0.7732919254658385,0.9799196787148594,0.9590163934426229,1.0,0.5341880341880342,4.447252510491887,0.4959924797895036,2.627011255463878,0.9671154842578082,3.536304024121205,0.8248976839336236,0.6414342629482072,0.8788819875776398,0.9929328621908127,0.9893238434163701,0.9964028776978417,0.2815884476534296,4.6048052397144295,0.6349616636128538,2.6979248782874348,1.0940183244865653,4.471414985177394,0.7898966776398845
Queen Elizabeth Hospital Edgbaston,nlvo,384.3333333333333,0.06808326105810927,0.014744145706851692,0.5,0.5264527320034692,0.6161449752883031,0.9398395721925134,0.829302987197724,1.0,0.26758147512864494,4.65480805480825,0.4782779581088849,3.3160373869972704,1.1121258192498134,3.683047476067878,0.6535448372722522,0.5264527320034692,0.7586490939044481,0.9782844733984799,0.9356270810210877,0.9881376037959668,0.03961584633853541,4.874470042549317,0.6335312947142455,3.51913675851154,1.2471286896113756,4.572383703902571,1.0219135648601618
Queen Elizabeth Hospital Edgbaston,other,54.5,0.0,0.0,,0.5871559633027523,0.7239583333333334,0.9280575539568345,0.875968992248062,1.0,0.0,4.534720181228282,0.5015263953090618,3.172579357162497,1.123758457488326,,,0.5871559633027523,0.8020833333333334,0.974025974025974,0.98,0.9863945578231292,0.0,4.652268712372739,0.5994856308430783,3.350562245780789,1.2335593466539572,,
Queen Elizabeth Hospital Kings Lynn,lvo,105.66666666666667,0.31703470031545744,0.0031545741324921135,0.5,0.5662460567823344,0.8690807799442897,0.9807692307692307,0.9183006535947712,1.0,0.6405693950177936,4.551239185420722,0.47469676785073617,3.1469290646776416,0.7852900094821903,3.0589568567726744,0.7029179778468718,0.5662460567823344,0.9442896935933147,0.9823008849557522,0.9669669669669669,1.0,0.003105590062111801,4.651592794448876,0.5721628371221905,3.2369054934325217,0.8679165967537756,5.351858133476067,
Queen Elizabeth Hospital Kings Lynn,nlvo,370.8333333333333,0.13348314606741574,0.00044943820224719103,1.0,0.5173033707865169,0.6568201563857515,0.9682539682539683,0.8032786885245902,1.0,0.4812925170068027,4.705709716745494,0.5465271296246424,3.609452788632794,0.8675931122699506,3.0350700581994983,0.7799857084787029,0.5173033707865169,0.8201563857515204,0.9883474576271186,0.932475884244373,0.9942528735632183,0.0011560693641618498,4.920526135458477,0.6569685344755191,3.7972177485567413,0.9511796063734279,5.43372200355424,
Queen Elizabeth Hospital Kings Lynn,other,65.16666666666667,0.0,0.0,,0.4884910485933504,0.7958115183246073,0.9671052631578947,0.8707482993197279,1.0,0.0,4.529749808548003,0.6640378833314062,3.376030144998224,0.8596865267896664,,,0.4884910485933504,0.900523560209424,0.9767441860465116,0.9821428571428571,0.9939393939393939,0.0,4.671737245318028,0.7402097731196253,3.459070913498373,0.9006709008976709,,
Queen Elizabeth the Queen Mother Hospital,lvo,53.833333333333336,0.29721362229102166,0.015479876160990712,1.0,0.6470588235294118,0.8708133971291866,0.9945054945054945,0.9502762430939227,1.0,0.4941860465116279,4.419853218510789,0.48670669165110597,3.3305070119966524,0.8240268173295252,3.164103895315767,0.9950718133673673,0.6470588235294118,0.9473684210526315,0.9949494949494949,0.9949238578680203,0.9948979591836735,0.02564102564102564,4.5257250852491095,0.5905783249667296,3.3191353795557466,0.809589315289697,5.470270914400899,0.16965158896660318
Queen Elizabeth the Queen Mother Hospital,nlvo,148.0,0.09234234234234234,0.0,,0.5743243243243243,0.7,0.9327731092436975,0.8678678678678678,1.0,0.21453287197231835,4.529911116791865,0.5760956652603512,3.5568062484504637,0.8304814343783444,3.0919074065476084,0.8700820689202627,0.5743243243243243,0.8411764705882353,0.9557109557109557,0.9658536585365853,0.9797979797979798,0.0,4.746365654369321,0.7180654421215173,3.6528549236563905,0.9237982468980818,,
Queen Elizabeth the Queen Mother Hospital,other,28.833333333333332,0.0,0.0,,0.5317919075144508,0.8478260869565217,0.9230769230769231,0.8888888888888888,1.0,0.0,4.507568027343275,0.45902263477483796,3.587279588136872,0.7775046655119165,,,0.5317919075144508,0.9130434782608695,0.9761904761904762,0.9878048780487805,0.9753086419753086,0.0,4.604319762198587,0.5661290440531623,3.694062450089575,0.8808684600574593,,
Queen's Medical Centre - Nottingham,lvo,59.5,0.2857142857142857,0.13165266106442577,0.2978723404255319,0.6274509803921569,0.7366071428571429,0.9696969696969697,0.875,1.0,0.5714285714285714,4.608047949466118,0.4866537010338525,3.4579648907598797,0.7203076753191725,3.471354813485957,0.7928271062654095,0.6274509803921569,0.8883928571428571,0.9849246231155779,0.9744897959183674,0.9842931937172775,0.16489361702127658,4.814613663689232,0.6405301138409824,3.5045559399435318,0.7598323874103214,5.776208155620241,1.0475688847213325
Queen's Medical Centre - Nottingham,nlvo,166.66666666666666,0.102,0.02,0.35,0.529,0.5727788279773157,0.9141914191419142,0.7833935018050542,1.0,0.3824884792626728,4.707859685258225,0.4953230665444559,3.646356448328069,0.7894351954524981,3.4397272110586834,0.817896802289684,0.529,0.7542533081285444,0.9699248120300752,0.9018087855297158,0.9799426934097422,0.038011695906432746,4.974662770664626,0.6483010041653429,3.8841064707756945,0.9534577838774578,5.912029671441089,1.1859438046509887
Queen's Medical Centre - Nottingham,other,34.0,0.0,0.0,,0.46078431372549017,0.7021276595744681,0.9696969696969697,0.875,1.0,0.0,4.695496910237096,0.41641858840576573,3.4568434031281443,0.7278317737169526,,,0.46078431372549017,0.8723404255319149,0.9878048780487805,0.9259259259259259,0.9733333333333334,0.0,4.918352150290581,0.5952164827256601,3.6233327770023314,0.8711451060346105,,
Queens Hospital Romford HASU,lvo,57.666666666666664,0.3930635838150289,0.14450867052023122,0.66,0.7687861271676301,0.8157894736842105,0.9953917050691244,0.9305555555555556,1.0,0.6218905472636815,4.489068585584194,0.5298146673201448,3.313771243662598,0.816542136834548,2.8446752786646683,0.888523882418664,0.7687861271676301,0.9060150375939849,1.0,0.995850622406639,0.9875,0.16877637130801687,4.613154062137105,0.6294350008114008,3.3818449679648643,0.8380190960157807,4.825653553096638,0.509454865436508
Queens Hospital Romford HASU,nlvo,339.5,0.15807560137457044,0.010309278350515464,0.7142857142857143,0.7265586647029946,0.5263513513513514,0.9640564826700898,0.8588548601864181,1.0,0.4697674418604651,4.646838623397619,0.6119853342704449,3.5161751802398835,0.7566012785777648,3.0400269598432352,0.9350049665109987,0.7265586647029946,0.6635135135135135,0.9857433808553971,0.9266528925619835,0.9910813823857302,0.023622047244094488,4.887923352744067,0.7267014064835811,3.6990620193986365,0.9175318743839985,4.969717533217929,0.4484206421464708
Queens Hospital Romford HASU,other,44.333333333333336,0.0,0.0,,0.7593984962406015,0.6485148514851485,0.9541984732824428,0.896,1.0,0.0,4.587245576529016,0.48832992934008246,3.607349586575867,0.7591380531309803,,,0.7593984962406015,0.7623762376237624,0.9805194805194806,0.9801324503311258,0.9932432432432432,0.0,4.764571129161173,0.6222664381929508,3.6407274782120016,0.9158958860719222,,
Royal Berkshire Hospital,lvo,122.83333333333333,0.5318860244233379,0.06377204884667571,0.8723404255319149,0.8141112618724559,0.8216666666666667,0.9878296146044625,0.9835728952772074,1.0,0.7954070981210856,4.394155181464566,0.583314559347026,2.673411678995123,0.6936121192196724,2.671805521835016,0.8993770919517134,0.8141112618724559,0.9166666666666666,0.9854545454545455,0.985239852398524,0.9943820224719101,0.08851224105461393,4.538936295326782,0.6998870315171026,2.7383924071519723,0.7792300719044544,5.042958693515337,0.5004074817553251
Royal Berkshire Hospital,nlvo,405.8333333333333,0.2086242299794661,0.0012320328542094457,1.0,0.7893223819301848,0.5530697190426639,0.9482596425211665,0.9077380952380952,1.0,0.5409836065573771,4.609242549826764,0.5259904222658996,2.9273116436815227,0.8499350836228721,2.6372907037918365,0.9084986870601252,0.7893223819301848,0.7055150884495317,0.9557522123893806,0.9174382716049383,0.9798149705634988,0.002575107296137339,4.869792690315905,0.686609543152247,3.201508550037424,1.0803446232063199,5.75871867548656,0.6017589091260532
Royal Berkshire Hospital,other,83.66666666666667,0.0,0.0,,0.7808764940239044,0.7346938775510204,0.9583333333333334,0.9202898550724637,1.0,0.0,4.5184870479165475,0.4782187620169473,2.896441358171838,0.8680562633522574,,,0.7808764940239044,0.8622448979591837,0.985207100591716,0.9309309309309309,0.9935483870967742,0.0,4.708257516823739,0.640266507593142,3.1612442397878815,1.109389890025776,,
Royal Blackburn Hospital,lvo,97.16666666666667,0.1732418524871355,0.030874785591766724,0.4444444444444444,0.6809605488850772,0.6851385390428212,0.9632352941176471,0.9312977099236641,1.0,0.3975409836065574,4.624808313632952,0.48967287543255894,2.8885227976618437,0.9767144954722606,3.663168811914602,0.7363172602560102,0.6809605488850772,0.818639798488665,0.9846153846153847,0.940625,0.9900332225913622,0.050335570469798654,4.82524169987165,0.6430187260516284,3.0752972845351927,1.089832741350474,4.314613210084953,1.62218390808969
Royal Blackburn Hospital,nlvo,323.8333333333333,0.07514153371075656,0.000514668039114771,1.0,0.5568708183221822,0.5295748613678374,0.9458987783595113,0.8560885608856088,1.0,0.30387931034482757,4.636049700927574,0.5458460826926934,3.3416700988635832,1.0063519974928277,3.6077416479055375,0.6687325246198333,0.5568708183221822,0.6940850277264325,0.9693741677762983,0.9189560439560439,0.976083707025411,0.0015313935681470138,4.91942392364758,0.7046169592955913,3.57625931647556,1.115004450814975,5.2574953720277815,
Royal Blackburn Hospital,other,51.666666666666664,0.0,0.0,,0.6419354838709678,0.6633165829145728,0.9696969696969697,0.90625,1.0,0.0,4.616966982880234,0.6224320353150409,3.0917553176062937,1.0316707348066283,,,0.6419354838709678,0.8090452261306532,0.9751552795031055,0.9681528662420382,0.993421052631579,0.0,4.818132941757137,0.7139253212731492,3.1770178272989695,1.0631093349653098,,
Royal Cornwall Hospital,lvo,88.16666666666667,0.18714555765595464,0.011342155009451797,0.5,0.5387523629489603,0.8070175438596491,0.9956521739130435,0.9606986899563319,1.0,0.43636363636363634,4.644478983943215,0.4640036659125879,2.439202677364219,1.0622466744412264,3.7495354863732544,0.42111178953216916,0.5387523629489603,0.9228070175438596,0.9961977186311787,0.9809160305343512,0.9961089494163424,0.0234375,4.792073058150117,0.5876421443101753,2.486415759448093,1.0898394316714586,6.293540081179199,0.6667102843143421
Royal Cornwall Hospital,nlvo,320.3333333333333,0.07336108220603538,0.002081165452653486,0.25,0.5291363163371487,0.5850540806293019,0.9563025210084034,0.8646748681898067,1.0,0.2804878048780488,4.760097796163695,0.4558952267052921,2.8062986094263036,1.177814585698872,3.7641255091858534,0.513350780645006,0.5291363163371487,0.744346116027532,0.9775429326287979,0.9662162162162162,0.9902097902097902,0.002824858757062147,4.977023351208181,0.5865312213927595,2.946926844710317,1.281208435724861,5.516395344262517,0.11075559932815941
Royal Cornwall Hospital,other,73.16666666666667,0.0,0.0,,0.5626423690205011,0.7368421052631579,0.9560439560439561,0.9080459770114943,1.0,0.0,4.696703717469635,0.4799265290209907,2.743394092376504,1.1814981731114984,,,0.5626423690205011,0.8623481781376519,0.9671361502347418,0.9854368932038835,0.9802955665024631,0.0,4.859272205359874,0.5983134823363382,2.8715741564761283,1.2581353207619395,,
Royal Derby Hospital,lvo,183.33333333333334,0.2190909090909091,0.03636363636363636,0.65,0.5518181818181818,0.7578253706754531,0.967391304347826,0.9101123595505618,1.0,0.5753086419753086,4.499754445882445,0.5686573947327105,3.3193081292290154,0.852720404251311,3.3078529923147766,0.6765517766990637,0.5518181818181818,0.899505766062603,0.9816849816849816,0.957089552238806,0.9824561403508771,0.06547619047619048,4.70177709930101,0.7047842991389418,3.5050321908748994,0.9623422441145376,5.2496416761724225,0.827995494494956
Royal Derby Hospital,nlvo,585.0,0.0603988603988604,0.002849002849002849,0.5,0.48717948717948717,0.543859649122807,0.9021505376344086,0.7520858164481525,1.0,0.32171156893819336,4.646875615983532,0.6018134595344099,3.8835330437616724,0.854274202094673,3.350621097365762,0.5595156797134823,0.48717948717948717,0.7251461988304093,0.9693548387096774,0.8801996672212978,0.9839319470699432,0.007684918347742555,4.928958838462262,0.7212224789167831,4.186045084464772,0.9792496939289209,5.3163604997546665,0.7508094285178694
Royal Derby Hospital,other,115.0,0.0,0.0,,0.5144927536231884,0.7380281690140845,0.9274809160305344,0.8395061728395061,1.0,0.0,4.572684710522281,0.509646928148907,3.616973331529377,0.8917127765582957,,,0.5144927536231884,0.856338028169014,0.9835526315789473,0.939799331103679,0.9928825622775801,0.0,4.736340736439845,0.6287203822401309,3.832254416719018,1.0283257781629993,,
Royal Devon and Exeter Hospital,lvo,93.83333333333333,0.2433392539964476,0.04085257548845471,0.5652173913043478,0.783303730017762,0.6802721088435374,0.9666666666666667,0.8896551724137931,1.0,0.5155038759689923,4.6294166124528795,0.4690705419875815,3.1077018537636945,0.909745978658816,3.2658082673304323,0.6253456822138731,0.783303730017762,0.81859410430839,0.9778393351800554,0.9773371104815864,0.991304347826087,0.05263157894736842,4.819609559881468,0.6064045323130841,3.2479301499900015,0.9558421673327842,5.4700207663296885,0.4702989490086694
Royal Devon and Exeter Hospital,nlvo,393.5,0.08470986869970351,0.004659042778483694,0.2727272727272727,0.7505294366793731,0.4853273137697517,0.9209302325581395,0.7828282828282829,1.0,0.31290322580645163,4.701850438301712,0.587178176240823,3.5708406973595697,0.9442703941769368,3.432945739934162,0.6797754103857508,0.7505294366793731,0.6619638826185101,0.948849104859335,0.9092542677448338,0.9891304347826086,0.00999000999000999,4.998331834049153,0.7098282640761647,3.7717043829953107,0.9953784411864711,6.294934936202788,0.6011766423810274
Royal Devon and Exeter Hospital,other,65.83333333333333,0.0,0.0,,0.7848101265822784,0.6064516129032258,0.9361702127659575,0.8636363636363636,1.0,0.0,4.645969279757246,0.6070656008640949,3.3035750184795734,0.8585494345604663,,,0.7848101265822784,0.7580645161290323,0.9744680851063829,0.9213973799126638,1.0,0.0,4.8806490589986975,0.7240247354197883,3.520859082910158,0.9706090956998118,,
